tags,context,found_helpful_data-review_yes_count,found_helpful_data-review_total_count,recommendation,review,reviewed_on,is_online_consult,recommends,patient_name,reply_text,replied_at,replier_name
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Wait time,","Dental Fillings,",0,0,YES,I have been going to the Roots Dental Clinic for all my dental problems. Dr.Menaz and Dr.Urvi has brilliantly attended and cured all such issues with aplomb. My faith with the team is so great that I travel from panvel to Chembur any time I am in problem. All the best to the entire team at the Clinic.,2021-09-05 14:18:26,False,True,Shankar ghude,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Dental Fillings,",0,0,YES,"Dr  menaz is very nice Dr. She is very calm and composed, she explains everything in details about the problem and procedures to the satisfaction of the patient. Main thing she is not after money she treats what is necessary only. They follow all covid protocols and the clinic is very neat and clean. I will definitely recommend to others who have dental problem.",2021-07-07 12:11:38,False,True,JOGENDRA THAKKER,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,"The fillings were done quickly and were perfect. She also gave me some dental hygiene tips, I highly recommend Dr Menaz.",2024-01-03 03:29:35,False,True,Anshum Etane,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Checkup (General),",0,0,YES,I’ve been visiting Menaz for many years now and am very satisfied with her.  She explains the procedures very well and is very gentle during the treatment. ,2023-12-12 06:59:45,False,True,Minu Dhiman Rainu,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,"God bless her and Team. Not only explained in detail but also guided step by step treatment 

5/5

Best regards Dinesh Jaikishan Hemdev ",2023-10-25 13:12:35,False,True,Dinesh Hendev,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Wait time,","Dental Examinations,",0,0,YES,Explains the problem and solution quite clearly.  Pretty satisfied with the overall service and treatment.,2023-10-19 16:57:53,False,True,Ajay Jagasia,,,
"Doctor friendliness,","Dental Fillings,",0,0,YES,Explaining the treatment while on it. Make you comfortable all the time. Enquiring about patients sent to her earlier,2024-02-24 10:43:19,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,",,0,0,YES,"about my problem for sensation in my teeth 
Doctor explained n treated properly
fully satisfied good ",2023-07-10 11:19:57,False,True,Jugesh,,,
"Treatment satisfaction,Explanation of the health issue,","Implant Retained Dentures,",0,0,YES,Menaz is good with her work. She also explains the issues in an easy to comprehend manner. The clinic is clean and sophisticated.,2022-10-18 10:28:39,False,True,Mathew Thomas,Thank you for the wonderful feedback 😊 Please do refer us to your family and friends.,2022-10-18T13:33:04+0000,Dr. Menaz Thakkar
,"Dental Fillings,",0,0,YES,Very empathetic doctor with good consultation and treatment. I would recommend to others to consult for dental issues. ,2022-10-17 06:16:15,False,True,user,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Dental Cavity Filling,",0,0,YES,The doctor explained the process and the equipments to my son very patiently. Generally taking the child to the dentist is a pain but with Dr. Menaz it was a breeze 😊,2022-04-22 06:23:20,False,True,Ayaan Bansal,,,
"Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,Doctor friendliness,","Dental Cleaning,Bleeding Gums,Dental Fillings,",0,0,YES,Extremely meticulous work and she cares about what she's doing . She explains the problems in detail and also good at checking up on her patients ,2021-09-08 07:36:40,False,True,Namma Chunawalla,,,
"Doctor friendliness,Explanation of the health issue,Value for money,Wait time,Treatment satisfaction,","RCT - Root Canal Treatment,",0,0,YES,"*** ****** *** **** ************* *** kind in explaining the problem and post treatment care. 
Highly recommended ",2021-08-24 09:01:48,False,True,Bharat Thakkar,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Implant Fixing,",0,0,YES,"Excellant follow up and gentle hands, which makes the procedure comfortable and gives confidence in sitting on the car.",2020-12-24 07:52:21,False,True,shalesh bhambhani,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Composite tooth filling,Tooth Discoloration,",0,0,YES,I visited doctor Urvi for my treatment of composite restructuring. She explained me everything in detail and was very friendly with her opinion and explanation. ,2020-10-10 13:00:29,False,True,Rahul Sharma,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,Very professional and very efficient. No wait. I was very happy with the quality of the treatment and also the clinic,2020-07-14 13:40:42,False,True,Raja,,,
"Doctor friendliness,Explanation of the health issue,Value for money,","Conservative Dentistry,",0,0,YES,"First off all attended to me without an appointment. 
Made me feel comfortable explained the procedure and quickly relieved my pain ",2020-02-17 12:43:05,False,True,Leith Christopner,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Artificial Teeth,Dental Fillings,RCT - Root Canal Treatment,",0,0,YES,"I had a fantastic experience at Roots Dental Clinic where I received a root canal and dental fillings. The consultation was informative, the wait time was minimal, and the services were affordable. The staff was friendly and always smiling. Thank you for the excellent care Dr. Urvi Ashar! ",2023-09-01 15:28:38,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,RCT - Root Canal Treatment,Cosmetic/ Aesthetic Dentistry,",0,0,YES,"I was under the treatment of Dr.Urvi Ashar. She's an extremely pleasant and a wonderful dr. She patiently,
carefully & in detail explained my treatment to me & all the procedures under her were very meticulously planned. Shenput me at ease when ever I had a little discomfort which was actually very rare during her treatment.",2022-07-15 09:27:20,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Dental Fillings,",0,0,YES,"Got cleaning and fillings done at the Roots Dental Clinic. It was a seamless, timely and extremely comfortable experience. Dr Menaz and Dr Urvi have been honest, patient in explaining issues in detail. Most importantly, they haven't really pushed unnecessary procedures like other clinics that I have experienced. Recommend this clinic for all dental related issues.",2021-08-13 08:55:44,False,True,Verified Patient,,,
"Doctor friendliness,Treatment satisfaction,Explanation of the health issue,Value for money,Wait time,","Dental Checkup (General),",0,0,YES,"Awesome experience. It was a seven star luxury. I will recommend, if it is Dental problems visit Dr. Menaz Thakker.",2023-12-18 17:33:20,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Surgical Tooth Extraction,",0,0,YES,"Didn't feel any pain when tooth was extracted & was apply to talk within 1 hour, thank you amazing  ",2021-03-05 07:17:13,False,True,Sumeet Waghdhare,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Composite tooth filling,Teeth Whitening,Scaling / Polishing,",0,0,YES,Today was my first visit at the clinic. I am happy with the Polishing and cavity filling service. highly recommend this doctor,2023-07-14 11:57:52,False,True,Verified Patient,,,
"Treatment satisfaction,","RCT - Single Sitting,Dental Cleaning,",0,0,YES,"Got positive vibration and feeling of safety during my stay at Roots dental clinic as Dr menaz is an expert, thorough professional with pleasing personality....",2023-03-25 14:31:31,False,True,Verified Patient,,,
,"RCT - Root Canal Treatment,",0,0,YES,********* ******* equipped with modern technologies and a painless procedure..Takes adequate care to keep patient at ease.,2023-03-21 15:14:13,False,True,Verified Patient,,,
"Explanation of the health issue,Doctor friendliness,"," Tooth Extraction,",0,0,YES,"Good so far, we are still in the process of treatment so will be able to tell more once treatment is done ",2022-08-30 16:55:47,False,True,Verified Patient,,,
"Treatment satisfaction,Doctor friendliness,Explanation of the health issue,","Dental Fillings,",0,0,YES,"The experience was great, the doctor explains the logic behind the treatments to be done and also gives options. The clinic is clean, safe in covid times and the staff is well trained",2021-08-13 15:37:36,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Dental Fillings,",0,0,YES,"Amazing service, work with extreme professionalism, went for teeth cleaning and was satisfied with it, looking forward to get my tooth replacement done from here.",2021-08-07 14:09:11,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Cosmetic/ Aesthetic Dentistry,",0,0,YES,The doctor was very helpful in explaining the case and did a very good diagnosis. All possible solutions were very carefully explained by the doctor. Would surely recommend the doctor to other patients.,2021-01-16 12:14:10,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,My 6 yo was petrified of dentists until she went to Dr Menaz. She was so helpful to calm her down and carried on her treatment with such care. Highly recommend her ,2020-09-28 13:46:08,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,",,0,0,YES,Dr Menaaz is truly gentle and explains in detail the issue i face n her treatment plan. Extremely sensitive while taking care of my dental issues. ,2020-01-08 04:25:31,False,True,Verified Patient,,,
